(13, 13) (13, 11) (14, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(-1, -1) (-1, -1) (14, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(13, 13) (-1, -1) (14, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 12) (12, 13) (12, 11) (-1, -1)
(12, 14) (-1, -1) (14, 9) (-1, -1) (-1, -1) (15, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 13) (-1, -1) (12, 11) (-1, -1)
(13, 14) (15, 10) (15, 9) (-1, -1) (-1, -1) (15, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 13) (-1, -1) (12, 11) (-1, -1)
(13, 14) (14, 11) (14, 9) (-1, -1) (-1, -1) (14, 14) (-1, -1) (-1, -1) (-1, -1) (30, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 13) (-1, -1) (12, 11) (-1, -1)
(13, 14) (15, 10) (-1, -1) (-1, -1) (-1, -1) (15, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (30, 9) (-1, -1) (12, 13) (-1, -1) (12, 12) (-1, -1)
(13, 14) (-1, -1) (16, 9) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 14) (-1, -1) (12, 12) (-1, -1)
(13, 14) (-1, -1) (16, 10) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 14) (-1, -1) (12, 12) (-1, -1)
(13, 14) (16, 11) (16, 10) (-1, -1) (-1, -1) (16, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 14) (12, 15) (12, 12) (-1, -1)
(13, 15) (15, 12) (16, 10) (-1, -1) (-1, -1) (16, 15) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (31, 10) (-1, -1) (12, 14) (12, 15) (12, 12) (-1, -1)
(13, 15) (15, 12) (16, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 14) (-1, -1) (12, 13) (-1, -1)
(13, 15) (16, 12) (16, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 15) (-1, -1) (12, 13) (-1, -1)
(13, 15) (15, 13) (16, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 15) (-1, -1) (12, 13) (-1, -1)
(13, 16) (16, 12) (16, 11) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 15) (-1, -1) (12, 13) (-1, -1)
(13, 16) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 15) (-1, -1) (12, 13) (-1, -1)
(12, 16) (-1, -1) (16, 12) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 15) (-1, -1) (12, 13) (-1, -1)
(13, 16) (15, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 16) (-1, -1) (12, 14) (-1, -1)
(-1, -1) (16, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (11, 16) (-1, -1) (12, 14) (-1, -1)
(12, 17) (15, 14) (16, 13) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (12, 16) (-1, -1) (12, 14) (-1, -1)
(12, 17) (16, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (39, 18) (-1, -1) (-1, -1) (-1, -1) (11, 16) (-1, -1) (12, 15) (-1, -1)
(12, 17) (15, 14) (16, 13) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (31, 18) (39, 18) (-1, -1) (-1, -1) (-1, -1) (11, 16) (-1, -1) (12, 14) (-1, -1)
(12, 17) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (11, 16) (-1, -1) (11, 15) (-1, -1)
(12, 17) (15, 14) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (-1, -1) (39, 19) (-1, -1) (31, 14) (-1, -1) (11, 16) (-1, -1) (12, 14) (-1, -1)
